created_at,entry_id,Temperature_F,Humidity_%,PM2.5_ATM_ug/m3
2021-07-26 21:08:03 UTC,327,84,57,49.76
2021-07-26 21:10:07 UTC,328,84,57,50.98
2021-07-26 21:12:04 UTC,329,84,57,52.6
2021-07-26 21:14:03 UTC,330,84,57,57.67
2021-07-26 21:16:05 UTC,331,84,58,62.62
2021-07-26 21:18:16 UTC,332,84,58,69.12
2021-07-26 21:20:03 UTC,333,84,58,113.85
2021-07-26 21:22:04 UTC,334,84,58,117.21
2021-07-26 21:24:05 UTC,335,84,58,117.71
2021-07-26 21:26:04 UTC,336,84,58,116.68
2021-07-26 21:28:03 UTC,337,84,58,128.42
2021-07-26 21:30:03 UTC,338,84,58,125.05
2021-07-26 21:32:04 UTC,339,84,58,112.79
2021-07-26 21:34:04 UTC,340,84,58,79.31
2021-07-26 21:36:05 UTC,341,84,58,74.26
2021-07-26 21:38:03 UTC,342,84,58,70.55
2021-07-26 21:40:04 UTC,343,84,58,69.75
2021-07-26 21:42:03 UTC,344,84,58,69.13
2021-07-26 21:44:03 UTC,345,84,58,68.67
2021-07-26 21:46:04 UTC,346,84,58,64.37
2021-07-26 21:48:04 UTC,347,84,58,66.69
2021-07-26 21:50:05 UTC,348,84,59,62.77
2021-07-26 21:52:05 UTC,349,84,58,61.21
2021-07-26 21:54:04 UTC,350,84,59,62.31
2021-07-26 21:56:05 UTC,351,84,59,63.08
2021-07-26 21:58:04 UTC,352,84,59,63.38
2021-07-26 22:00:08 UTC,353,84,58,62.64
2021-07-26 22:02:04 UTC,354,84,58,64.12
2021-07-26 22:04:04 UTC,355,84,59,66.08
2021-07-26 22:06:04 UTC,356,84,59,64.6
2021-07-26 22:08:04 UTC,357,83,59,64.82
2021-07-26 22:10:11 UTC,358,83,59,64.04
2021-07-26 22:12:04 UTC,359,83,59,66.32
2021-07-26 22:14:03 UTC,360,84,59,65.45
2021-07-26 22:16:04 UTC,361,84,59,64.93
2021-07-26 22:18:04 UTC,362,83,59,66.32
2021-07-26 22:20:04 UTC,363,83,59,65.79
2021-07-26 22:22:03 UTC,364,83,59,67.25
2021-07-26 22:24:10 UTC,365,83,60,65.52
2021-07-26 22:26:04 UTC,366,83,60,65.07
2021-07-26 22:28:04 UTC,367,83,59,66.07
2021-07-26 22:30:03 UTC,368,83,60,66.84
2021-07-26 22:32:04 UTC,369,83,60,67.48
2021-07-26 22:34:06 UTC,370,83,60,68.3
2021-07-26 22:36:04 UTC,371,83,60,71.23
2021-07-26 22:38:03 UTC,372,83,60,74.05
2021-07-26 22:40:07 UTC,373,83,60,78.29
2021-07-26 22:42:04 UTC,374,83,60,85.38
2021-07-26 22:44:03 UTC,375,83,60,91.02
2021-07-26 22:46:06 UTC,376,83,60,96.76
2021-07-26 22:48:04 UTC,377,83,61,98.47
2021-07-26 22:50:05 UTC,378,83,60,98.07
2021-07-26 22:52:05 UTC,379,83,60,98.5
2021-07-26 22:54:05 UTC,380,83,60,91.33
2021-07-26 22:56:05 UTC,381,83,60,92.42
2021-07-26 22:58:05 UTC,382,83,61,97.25
2021-07-26 23:00:04 UTC,383,83,61,97.98
2021-07-26 23:02:06 UTC,384,83,61,102.07
2021-07-26 23:04:04 UTC,385,83,61,99.41
2021-07-26 23:06:05 UTC,386,83,61,90.53
2021-07-26 23:08:04 UTC,387,83,61,92.33
2021-07-26 23:10:04 UTC,388,83,61,94.98
2021-07-26 23:12:05 UTC,389,83,61,98.81
2021-07-26 23:14:05 UTC,390,83,61,98.4
2021-07-26 23:16:05 UTC,391,83,61,101.25
2021-07-26 23:18:04 UTC,392,83,61,97.67
2021-07-26 23:20:04 UTC,393,83,61,103.27
2021-07-26 23:22:04 UTC,394,83,61,107.28
2021-07-26 23:24:04 UTC,395,83,62,112.17
2021-07-26 23:26:04 UTC,396,83,61,110.19
2021-07-26 23:28:05 UTC,397,82,62,92.46
2021-07-26 23:30:04 UTC,398,83,62,93.67
2021-07-26 23:32:04 UTC,399,82,62,90.2
2021-07-26 23:34:04 UTC,400,83,62,88.18
2021-07-26 23:36:04 UTC,401,83,62,84.66
2021-07-26 23:38:04 UTC,402,83,62,82.13
2021-07-26 23:40:05 UTC,403,82,62,80.87
2021-07-26 23:42:05 UTC,404,82,62,77.5
2021-07-26 23:44:05 UTC,405,83,62,79.12
2021-07-26 23:46:06 UTC,406,83,62,81.85
2021-07-26 23:48:05 UTC,407,82,62,85
2021-07-26 23:50:05 UTC,408,82,62,90.07
2021-07-26 23:52:06 UTC,409,82,63,96.67
2021-07-26 23:54:05 UTC,410,82,63,104.83
2021-07-26 23:56:05 UTC,411,82,63,107.3
2021-07-26 23:58:05 UTC,412,82,62,117.29
2021-07-27 00:00:05 UTC,413,82,63,125.72
2021-07-27 00:02:06 UTC,414,82,63,134.43
2021-07-27 00:04:05 UTC,415,82,63,144.21
2021-07-27 00:06:05 UTC,416,82,63,150.29
2021-07-27 00:08:06 UTC,417,82,63,161.82
2021-07-27 00:10:05 UTC,418,82,63,168.47
2021-07-27 00:12:05 UTC,419,82,63,170.36
2021-07-27 00:14:06 UTC,420,82,63,186.94
2021-07-27 00:16:05 UTC,421,82,63,188.87
2021-07-27 00:18:05 UTC,422,82,63,206.33
2021-07-27 00:20:05 UTC,423,82,63,218.16
2021-07-27 00:22:05 UTC,424,82,64,232.62
2021-07-27 00:24:05 UTC,425,82,64,233.8
2021-07-27 00:26:05 UTC,426,82,64,242.93
2021-07-27 00:28:05 UTC,427,82,64,253.74
2021-07-27 00:30:06 UTC,428,82,64,256.54
2021-07-27 00:32:05 UTC,429,82,64,257.39
2021-07-27 00:34:05 UTC,430,82,64,257.58
2021-07-27 00:36:05 UTC,431,82,64,268.34
2021-07-27 00:38:05 UTC,432,82,64,274.52
2021-07-27 00:40:05 UTC,433,82,64,272.87
2021-07-27 00:42:05 UTC,434,82,64,266.59
2021-07-27 00:44:05 UTC,435,82,64,256.6
2021-07-27 00:46:07 UTC,436,82,64,255.25
2021-07-27 00:48:06 UTC,437,82,65,255.91
2021-07-27 00:50:06 UTC,438,82,65,287.97
2021-07-27 00:52:06 UTC,439,82,65,299.79
2021-07-27 00:54:06 UTC,440,82,65,285.57
2021-07-27 00:56:06 UTC,441,82,65,284.36
2021-07-27 00:58:06 UTC,442,82,65,282.83
2021-07-27 01:00:06 UTC,443,82,65,279.9
2021-07-27 01:02:06 UTC,444,82,65,256.25
2021-07-27 01:04:06 UTC,445,82,65,241.34
2021-07-27 01:06:06 UTC,446,82,65,285
2021-07-27 01:08:06 UTC,447,82,65,285.74
2021-07-27 01:10:06 UTC,448,82,65,257.67
2021-07-27 01:12:06 UTC,449,82,65,245.23
2021-07-27 01:14:06 UTC,450,82,65,222.95
2021-07-27 01:16:06 UTC,451,82,65,208.02
2021-07-27 01:18:06 UTC,452,82,65,188.27
2021-07-27 01:20:06 UTC,453,82,64,168.11
2021-07-27 01:22:06 UTC,454,82,65,156.4
2021-07-27 01:24:07 UTC,455,82,65,142.65
2021-07-27 01:26:06 UTC,456,82,65,144.4
2021-07-27 01:28:06 UTC,457,82,65,141.79
2021-07-27 01:30:06 UTC,458,82,65,145.21
2021-07-27 01:32:06 UTC,459,82,65,137.16
2021-07-27 01:34:06 UTC,460,82,65,140.5
2021-07-27 01:36:07 UTC,461,82,65,138.93
2021-07-27 01:38:08 UTC,462,82,65,136.55
2021-07-27 01:40:06 UTC,463,82,65,131.24
2021-07-27 01:42:06 UTC,464,82,65,125.23
2021-07-27 01:44:07 UTC,465,82,65,112.75
2021-07-27 01:46:07 UTC,466,82,65,108.98
2021-07-27 01:48:07 UTC,467,82,65,106.38
2021-07-27 01:50:06 UTC,468,82,65,102.74
2021-07-27 01:52:07 UTC,469,82,65,101.11
2021-07-27 01:54:10 UTC,470,82,66,91.36
2021-07-27 01:56:07 UTC,471,82,65,90.09
2021-07-27 01:58:07 UTC,472,82,65,85.81
2021-07-27 02:00:10 UTC,473,82,65,85.94
2021-07-27 02:02:10 UTC,474,82,65,79.51
2021-07-27 02:04:07 UTC,475,82,65,79.89
2021-07-27 02:06:07 UTC,476,82,65,80.43
2021-07-27 02:08:07 UTC,477,82,65,81.52
2021-07-27 02:10:07 UTC,478,82,65,82.15
2021-07-27 02:12:07 UTC,479,82,65,83.05
2021-07-27 02:14:07 UTC,480,82,65,85.94
2021-07-27 02:16:07 UTC,481,82,65,88.22
2021-07-27 02:18:07 UTC,482,82,65,97.07
2021-07-27 02:20:06 UTC,483,82,65,101.09
2021-07-27 02:22:07 UTC,484,82,65,112.19
2021-07-27 02:24:08 UTC,485,82,65,121.57
2021-07-27 02:26:07 UTC,486,82,65,123.88
2021-07-27 02:28:07 UTC,487,82,65,124.58
2021-07-27 02:30:08 UTC,488,82,65,123.96
2021-07-27 02:32:07 UTC,489,82,65,126.76
2021-07-27 02:34:07 UTC,490,82,65,116.89
2021-07-27 02:36:07 UTC,491,82,65,121.12
2021-07-27 02:38:07 UTC,492,82,66,126.91
2021-07-27 02:40:07 UTC,493,82,66,125.7
2021-07-27 02:42:07 UTC,494,82,65,128.11
2021-07-27 02:44:07 UTC,495,82,66,134.27
2021-07-27 02:46:08 UTC,496,82,66,136.29
2021-07-27 02:48:08 UTC,497,82,66,148.98
2021-07-27 02:50:08 UTC,498,81,66,156.67
2021-07-27 02:52:08 UTC,499,82,66,166.04
2021-07-27 02:54:08 UTC,500,82,66,166.38
2021-07-27 02:56:08 UTC,501,82,66,155.11
2021-07-27 02:58:08 UTC,502,82,66,144.91
2021-07-27 03:00:08 UTC,503,82,66,144.75
2021-07-27 03:02:08 UTC,504,82,66,142.56
2021-07-27 03:04:08 UTC,505,81,66,141.56
2021-07-27 03:06:08 UTC,506,82,66,147.74
2021-07-27 03:08:08 UTC,507,82,66,148.88
2021-07-27 03:10:08 UTC,508,82,66,158.91
2021-07-27 03:12:08 UTC,509,82,66,168.68
2021-07-27 03:14:08 UTC,510,81,66,173.2
2021-07-27 03:16:08 UTC,511,82,65,178
2021-07-27 03:18:08 UTC,512,81,65,183.46
2021-07-27 03:20:08 UTC,513,81,66,187.49
2021-07-27 03:22:08 UTC,514,81,66,189.42
2021-07-27 03:24:08 UTC,515,81,66,197.47
2021-07-27 03:26:08 UTC,516,81,66,207.91
2021-07-27 03:28:08 UTC,517,82,66,220.87
2021-07-27 03:30:10 UTC,518,81,65,234.14
2021-07-27 03:32:08 UTC,519,82,65,244.4
2021-07-27 03:34:08 UTC,520,82,65,244.51
2021-07-27 03:36:08 UTC,521,82,65,239.16
2021-07-27 03:38:10 UTC,522,82,65,229.02
2021-07-27 03:40:08 UTC,523,82,65,228.84
2021-07-27 03:42:08 UTC,524,82,65,231.84
2021-07-27 03:44:08 UTC,525,81,65,239.02
2021-07-27 03:46:09 UTC,526,82,65,241.55
2021-07-27 03:48:08 UTC,527,81,65,242.24
2021-07-27 03:50:09 UTC,528,81,65,243.09
2021-07-27 03:52:09 UTC,529,81,65,246.21
2021-07-27 03:54:09 UTC,530,81,65,248.14
2021-07-27 03:56:09 UTC,531,81,65,248
2021-07-27 03:58:08 UTC,532,81,65,239.37
2021-07-27 04:00:09 UTC,533,81,66,234.8
2021-07-27 04:02:08 UTC,534,78,66,232.26
2021-07-27 04:04:08 UTC,535,81,66,231.55
2021-07-27 04:06:09 UTC,536,81,66,228.13
2021-07-27 04:08:11 UTC,537,81,66,228.23
2021-07-27 04:10:08 UTC,538,81,66,226.48
2021-07-27 04:12:09 UTC,539,81,66,221.85
2021-07-27 04:14:09 UTC,540,81,66,217.87
2021-07-27 04:16:08 UTC,541,81,66,202.09
2021-07-27 04:18:08 UTC,542,81,66,203.14
2021-07-27 04:20:09 UTC,543,81,66,191.81
2021-07-27 04:22:08 UTC,544,81,66,196.02
2021-07-27 04:24:09 UTC,545,81,66,195.11
2021-07-27 04:26:08 UTC,546,81,66,185.93
2021-07-27 04:28:08 UTC,547,81,66,182.12
2021-07-27 04:30:09 UTC,548,81,66,199.93
2021-07-27 04:32:09 UTC,549,81,66,165.3
2021-07-27 04:34:08 UTC,550,81,67,153.16
2021-07-27 04:36:09 UTC,551,81,67,150.66
2021-07-27 04:38:08 UTC,552,81,67,142.37
2021-07-27 04:40:09 UTC,553,81,67,143.06
2021-07-27 04:42:09 UTC,554,81,67,147.25
2021-07-27 04:44:08 UTC,555,81,67,140.98
2021-07-27 04:46:09 UTC,556,81,67,143.62
2021-07-27 04:48:09 UTC,557,81,67,150.73
2021-07-27 04:50:09 UTC,558,81,67,179.63
2021-07-27 04:52:09 UTC,559,81,67,208.18
2021-07-27 04:54:09 UTC,560,81,67,211.4
2021-07-27 04:56:13 UTC,561,81,67,207.58
2021-07-27 04:58:09 UTC,562,81,67,192.82
2021-07-27 05:00:09 UTC,563,81,67,172.03
2021-07-27 05:02:10 UTC,564,81,67,177.15
2021-07-27 05:04:09 UTC,565,81,67,152.71
2021-07-27 05:06:09 UTC,566,81,67,144.16
2021-07-27 05:08:10 UTC,567,81,67,141.97
2021-07-27 05:10:10 UTC,568,81,67,142.33
2021-07-27 05:12:09 UTC,569,81,67,141.42
2021-07-27 05:14:09 UTC,570,81,67,142.89
2021-07-27 05:16:09 UTC,571,81,67,154.74
2021-07-27 05:18:09 UTC,572,81,67,161.96
2021-07-27 05:20:09 UTC,573,81,67,155.67
2021-07-27 05:22:09 UTC,574,81,67,154
2021-07-27 05:24:09 UTC,575,81,67,155.98
2021-07-27 05:26:09 UTC,576,81,67,154.09
2021-07-27 05:28:09 UTC,577,81,67,158.65
2021-07-27 05:30:10 UTC,578,81,67,169.5
2021-07-27 05:32:09 UTC,579,81,67,160.18
2021-07-27 05:34:09 UTC,580,81,67,155.3
2021-07-27 05:36:10 UTC,581,81,67,159.73
2021-07-27 05:38:09 UTC,582,81,67,159.49
2021-07-27 05:40:09 UTC,583,81,67,165.4
2021-07-27 05:42:10 UTC,584,81,67,179.28
2021-07-27 05:44:09 UTC,585,81,67,164.64
2021-07-27 05:46:11 UTC,586,81,67,166.91
2021-07-27 05:48:11 UTC,587,81,67,173.05
2021-07-27 05:50:13 UTC,588,81,67,173.6
2021-07-27 05:52:11 UTC,589,81,67,172.88
2021-07-27 05:54:12 UTC,590,81,67,176.92
2021-07-27 05:56:10 UTC,591,81,66,171.49
2021-07-27 05:58:10 UTC,592,81,66,170.42
2021-07-27 06:00:10 UTC,593,81,66,170.58
2021-07-27 06:02:11 UTC,594,81,66,174.57
2021-07-27 06:04:10 UTC,595,81,67,179.02
2021-07-27 06:06:10 UTC,596,81,67,187.25
2021-07-27 06:08:11 UTC,597,81,67,199.07
2021-07-27 06:10:10 UTC,598,81,66,208.23
2021-07-27 06:12:10 UTC,599,81,67,231.86
2021-07-27 06:14:10 UTC,600,81,67,242.49
2021-07-27 06:16:12 UTC,601,81,67,222.77
2021-07-27 06:18:10 UTC,602,81,67,202.82
2021-07-27 06:20:11 UTC,603,82,66,186.95
2021-07-27 06:22:10 UTC,604,82,66,187.78
2021-07-27 06:24:10 UTC,605,82,66,186.91
2021-07-27 06:26:11 UTC,606,82,66,194.67
2021-07-27 06:28:11 UTC,607,82,66,197.39
2021-07-27 06:30:11 UTC,608,82,66,204.11
2021-07-27 06:32:11 UTC,609,82,66,206.18
2021-07-27 06:34:12 UTC,610,82,66,199.54
2021-07-27 06:36:11 UTC,611,82,66,189.59
2021-07-27 06:38:12 UTC,612,82,66,157.3
2021-07-27 06:40:11 UTC,613,82,66,159.7
2021-07-27 06:42:11 UTC,614,82,66,160.78
2021-07-27 06:44:11 UTC,615,82,66,136.79
2021-07-27 06:46:12 UTC,616,82,65,129.32
2021-07-27 06:48:12 UTC,617,82,65,102.04
2021-07-27 06:50:12 UTC,618,82,65,103.61
2021-07-27 06:52:13 UTC,619,82,65,90.43
2021-07-27 06:54:12 UTC,620,82,65,96.87
2021-07-27 06:56:13 UTC,621,82,65,102.93
2021-07-27 06:58:13 UTC,622,82,65,102.69
2021-07-27 07:00:13 UTC,623,82,65,99.1
2021-07-27 07:02:22 UTC,624,82,65,92.43
2021-07-27 07:04:16 UTC,625,83,65,87.43
2021-07-27 07:06:13 UTC,626,83,64,85.64
2021-07-27 07:08:18 UTC,627,83,64,81.67
2021-07-27 07:10:15 UTC,628,83,64,76.65
2021-07-27 07:12:12 UTC,629,83,64,72.47
2021-07-27 07:14:14 UTC,630,83,64,65.47
2021-07-27 07:16:13 UTC,631,83,64,56.23
2021-07-27 07:18:16 UTC,632,83,64,53.7
2021-07-27 07:20:14 UTC,633,83,64,53.33
2021-07-27 07:22:13 UTC,634,83,63,53.56
2021-07-27 07:24:24 UTC,635,83,63,50.09
2021-07-27 07:26:20 UTC,636,83,63,50.07
2021-07-27 07:28:13 UTC,637,83,63,51
2021-07-27 07:30:16 UTC,638,83,63,57.6
2021-07-27 07:32:15 UTC,639,83,63,49
2021-07-27 07:34:13 UTC,640,83,63,49.69
2021-07-27 07:36:19 UTC,641,83,63,49.33
2021-07-27 07:38:17 UTC,642,83,63,48.89
2021-07-27 07:40:14 UTC,643,83,63,47.96
2021-07-27 07:42:19 UTC,644,83,63,46.25
2021-07-27 07:44:19 UTC,645,84,62,44.48
2021-07-27 07:46:23 UTC,646,83,62,42.06
2021-07-27 07:48:27 UTC,647,83,62,40.07
2021-07-27 07:50:24 UTC,648,84,62,42.69
2021-07-27 07:52:27 UTC,649,84,62,42.33
2021-07-27 07:54:18 UTC,650,84,61,41.16
2021-07-27 07:56:28 UTC,651,84,61,39.4
2021-07-27 07:58:36 UTC,652,84,61,38.78
2021-07-27 08:00:29 UTC,653,84,61,42.23
2021-07-27 08:02:32 UTC,654,84,61,42.19
2021-07-27 08:04:26 UTC,655,84,61,42.24
2021-07-27 08:06:44 UTC,656,84,61,38.52
2021-07-27 08:09:00 UTC,657,84,61,38.36
2021-07-27 08:13:15 UTC,658,84,61,39.82
2021-07-27 08:18:27 UTC,659,85,60,42.26
2021-07-27 08:20:57 UTC,660,85,60,45.19
2021-07-27 08:23:19 UTC,661,85,60,39.04
2021-07-27 08:25:22 UTC,662,85,60,38.4
2021-07-27 08:27:16 UTC,663,85,60,37.14
2021-07-27 08:29:07 UTC,664,85,59,38.69
2021-07-27 08:31:12 UTC,665,85,60,35.57
2021-07-27 08:34:33 UTC,666,85,59,37.81
2021-07-27 08:36:27 UTC,667,85,60,36.45
2021-07-27 08:38:50 UTC,668,85,59,38.78
2021-07-27 08:40:41 UTC,669,85,59,38.58
2021-07-27 08:42:23 UTC,670,86,59,36.52
2021-07-27 08:44:44 UTC,671,86,59,36.07
2021-07-27 08:46:47 UTC,672,86,57,36.62
2021-07-27 08:48:59 UTC,673,86,57,39.72
2021-07-27 08:51:37 UTC,674,86,57,38.41
2021-07-27 08:53:42 UTC,675,86,57,40.62
2021-07-27 08:57:25 UTC,676,86,57,36.61
2021-07-27 08:59:35 UTC,677,86,57,38.27
2021-07-27 09:23:17 UTC,678,87,54,32.5
2021-07-27 09:42:46 UTC,679,88,53,33.24
2021-07-27 09:46:46 UTC,680,88,52,32.23
2021-07-27 09:48:42 UTC,681,88,52,32.76
2021-07-27 09:51:14 UTC,682,88,51,33
2021-07-27 09:53:23 UTC,683,88,50,34.39
2021-07-27 09:55:23 UTC,684,89,49,32.44
2021-07-27 09:57:18 UTC,685,89,49,31.66
2021-07-27 09:59:30 UTC,686,89,49,36.29
2021-07-27 10:02:40 UTC,687,89,48,38.13
2021-07-27 10:05:15 UTC,688,89,49,34.66
2021-07-27 10:07:24 UTC,689,89,48,32.81
2021-07-27 10:13:42 UTC,690,89,47,31.53
2021-07-27 10:15:47 UTC,691,90,46,31.11
2021-07-27 10:19:48 UTC,692,90,47,37.02
2021-07-27 10:21:47 UTC,693,90,47,33.86
2021-07-27 10:24:01 UTC,694,90,47,34.86
2021-07-27 10:26:22 UTC,695,90,47,34.78
2021-07-27 10:29:06 UTC,696,90,47,35.6
2021-07-27 10:31:06 UTC,697,90,45,34.77
2021-07-27 10:32:54 UTC,698,90,45,31.67
2021-07-27 10:39:00 UTC,699,91,44,31.99
2021-07-27 10:40:54 UTC,700,91,44,32.9
2021-07-27 10:43:00 UTC,701,91,44,31.22
2021-07-27 10:48:17 UTC,702,92,43,37.04
2021-07-27 10:50:12 UTC,703,91,43,36.96
2021-07-27 10:52:20 UTC,704,92,43,33.46
2021-07-27 10:55:13 UTC,705,91,44,32.22
2021-07-27 10:57:37 UTC,706,91,44,31.8
2021-07-27 10:59:05 UTC,707,91,42,30.36
2021-07-27 11:01:14 UTC,708,92,42,32.42
2021-07-27 11:03:09 UTC,709,92,42,53
2021-07-27 11:05:11 UTC,710,92,42,34.95
2021-07-27 11:07:48 UTC,711,92,42,30.4
2021-07-27 11:09:27 UTC,712,92,41,32.2
2021-07-27 11:11:06 UTC,713,92,41,34.91
